0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
1126,2010,212,102,478,348,211,554,97,405,307,209,757,761,79,164,148,73,255,328,93,170,10,27.0,9.0,6.0,6.0
1126,2011,272,122,579,351,267,617,65,417,332,237,854,855,107,194,157,81,333,434,110,209,27,27.0,11.0,8.0,2.0
1126,2012,299,172,620,438,315,623,84,401,378,208,721,730,125,219,191,99,391,435,108,261,61,28.0,9.0,10.0,11.0
1126,2013,277,179,648,395,398,695,114,402,380,198,674,684,128,221,220,112,393,441,80,250,54,30.0,8.0,7.0,26.0
1126,2014,254,204,642,373,366,585,73,266,334,141,617,624,97,182,140,75,285,392,100,327,19,13.0,9.0,5.0,11.0
1126,2015,238,146,585,412,355,623,76,278,340,163,570,578,107,158,145,74,235,419,94,251,18,8.0,1.0,5.0,5.0
1126,2016,257,230,567,384,510,725,183,278,373,152,528,535,85,167,154,79,332,378,63,258,79,14.0,10.0,11.0,6.0
1126,2017,309,178,540,325,397,581,71,300,335,111,450,451,105,169,140,78,337,304,71,276,41,26.0,5.0,4.0,6.0
1126,2018,322,219,632,476,482,850,112,319,390,166,843,838,106,184,195,104,453,548,70,251,98,21.0,1.0,12.0,11.0
1126,2019,300,187,578,461,389,776,96,319,381,153,818,809,81,203,254,110,396,396,61,276,87,26.0,2.0,11.0,3.0
1127,2010,264,149,492,414,362,676,115,359,333,185,527,531,102,153,137,68,288,340,87,164,38,14.0,,1.0,7.0
1127,2011,228,233,503,384,426,643,102,343,316,160,637,628,119,157,124,79,339,326,114,213,29,1.0,1.0,8.0,4.0
1127,2012,266,132,550,462,305,674,67,435,278,216,614,615,118,187,139,79,346,376,104,211,9,4.0,,1.0,4.0
1127,2013,175,148,486,445,370,723,71,423,282,199,707,706,114,164,153,67,234,332,111,159,35,3.0,,4.0,3.0
1127,2014,254,182,596,428,387,658,60,311,312,134,746,746,109,184,181,101,282,476,110,262,18,3.0,,3.0,5.0
1127,2015,273,153,539,413,347,653,73,295,266,134,714,715,118,165,175,85,252,390,111,247,19,5.0,1.0,7.0,3.0
1127,2016,276,171,558,419,428,748,68,288,273,138,883,885,105,161,159,84,333,398,87,256,39,5.0,8.0,5.0,2.0
1127,2017,261,206,479,344,393,693,68,253,225,146,761,759,107,142,133,74,330,335,73,236,33,2.0,5.0,4.0,1.0
1127,2018,269,215,501,358,402,720,118,279,265,167,736,723,95,151,147,83,328,312,77,242,47,7.0,,8.0,1.0
1127,2019,310,249,454,383,485,748,135,246,225,132,578,577,105,166,151,67,290,265,77,257,25,5.0,,,1.0
1129,2010,324,182,524,445,367,749,115,479,365,297,809,813,98,232,160,95,496,380,96,161,58,5.0,4.0,8.0,4.0
1129,2011,317,230,641,412,442,747,95,436,380,246,1107,1109,132,294,199,117,432,584,112,215,44,14.0,3.0,5.0,1.0
1129,2012,227,221,523,351,425,656,53,359,318,195,976,981,114,169,149,101,332,396,95,133,24,2.0,5.0,1.0,5.0
1129,2013,258,220,552,360,350,679,49,377,285,230,812,813,102,189,124,79,366,409,101,149,14,2.0,3.0,2.0,5.0
1129,2014,332,240,621,316,419,733,65,407,345,229,869,878,126,178,147,106,372,507,106,172,21,5.0,2.0,,3.0
1129,2015,267,270,535,319,426,741,71,302,273,159,748,748,119,183,129,87,361,385,107,178,39,7.0,5.0,5.0,5.0
1129,2016,332,239,593,348,494,734,61,274,281,136,762,766,120,189,182,113,392,499,87,178,56,8.0,2.0,5.0,4.0
1129,2017,304,239,628,373,440,771,75,284,285,175,967,965,99,147,175,102,365,496,83,200,40,6.0,3.0,6.0,3.0
1129,2018,273,276,523,394,457,843,64,307,294,211,929,930,124,163,128,81,387,395,64,171,41,9.0,5.0,5.0,5.0
1129,2019,277,237,545,361,443,731,65,280,227,211,750,750,51,186,149,80,371,392,79,168,63,4.0,1.0,4.0,
1130,2010,338,159,523,394,328,723,108,380,401,230,640,647,135,155,135,103,465,390,51,258,48,23.0,17.0,5.0,1.0
1130,2011,336,301,493,365,486,755,83,252,316,143,1593,1588,106,160,141,89,504,408,103,217,43,9.0,14.0,4.0,
1130,2012,218,225,489,454,439,702,89,262,222,126,1319,1323,126,153,149,100,358,350,113,202,51,9.0,6.0,5.0,3.0
1130,2013,264,234,518,376,428,747,86,310,288,169,1223,1237,138,184,170,110,404,481,128,196,66,17.0,6.0,11.0,4.0
1130,2014,273,239,592,344,441,653,83,229,256,107,1365,1372,99,137,161,94,378,513,120,185,66,4.0,4.0,3.0,2.0
1130,2015,349,207,606,389,431,720,85,188,263,110,988,993,104,183,148,93,421,412,131,291,64,13.0,3.0,11.0,3.0
1130,2016,256,221,562,420,468,733,91,310,235,156,1010,1013,120,173,123,76,399,274,85,215,61,2.0,5.0,10.0,
1130,2017,346,246,579,453,407,798,85,292,281,172,858,861,113,175,153,71,461,368,88,276,46,7.0,4.0,16.0,2.0
1130,2018,334,294,552,429,515,902,108,330,356,217,638,635,139,171,144,64,485,470,98,259,68,10.0,4.0,7.0,4.0
1130,2019,287,218,508,379,469,808,103,355,331,206,676,677,15,159,191,72,382,442,104,211,56,1.0,,5.0,2.0
1131,2010,231,300,742,475,524,899,114,432,397,227,1141,1140,99,257,185,92,398,562,145,219,70,5.0,12.0,12.0,4.0
1131,2011,225,265,633,418,481,835,129,432,414,210,1141,1140,145,189,161,93,345,507,131,192,38,11.0,4.0,5.0,3.0
1131,2012,301,197,522,421,410,728,97,320,344,181,1007,1013,121,184,157,84,363,389,113,219,22,7.0,2.0,1.0,6.0
1131,2013,314,228,483,368,391,689,51,250,244,144,941,948,102,219,97,44,394,298,96,227,23,6.0,4.0,6.0,1.0
1131,2014,381,274,574,399,483,801,57,273,328,166,1151,1171,100,239,148,67,478,414,131,298,31,16.0,2.0,4.0,4.0
1131,2015,244,225,508,361,385,661,52,180,249,129,693,702,92,156,168,101,354,451,122,220,42,6.0,3.0,5.0,6.0
1131,2016,372,260,623,456,460,875,126,256,296,148,912,918,104,198,169,81,429,485,102,283,41,5.0,3.0,3.0,12.0
1131,2017,329,253,575,429,467,761,78,221,302,118,1034,1031,125,242,151,77,410,397,93,272,48,13.0,9.0,6.0,7.0
1131,2018,366,217,512,414,365,709,96,263,283,149,1027,1025,110,223,172,93,398,348,94,257,26,11.0,6.0,3.0,3.0
1131,2019,428,209,568,409,403,742,68,287,299,203,1047,1044,95,194,145,66,429,314,87,269,21,23.0,7.0,2.0,1.0
1132,2010,347,123,474,407,260,658,96,344,318,169,801,811,111,197,158,76,377,361,116,232,24,6.0,6.0,2.0,3.0
1132,2011,266,139,589,436,336,714,102,487,346,305,888,894,129,267,169,77,435,352,115,186,52,10.0,2.0,6.0,3.0
1132,2012,296,153,526,414,298,671,95,447,357,253,683,693,106,238,127,58,413,317,104,195,74,8.0,4.0,6.0,3.0
1132,2013,303,162,533,437,363,783,127,488,354,229,747,752,101,237,118,47,394,342,122,217,86,2.0,,6.0,12.0
1132,2014,336,113,551,460,286,757,168,392,328,172,586,596,121,224,192,107,358,386,131,280,75,7.0,6.0,4.0,3.0
1132,2015,297,216,534,376,423,780,122,314,344,178,1155,1161,96,212,140,66,391,406,111,251,58,3.0,2.0,2.0,5.0
1132,2016,409,183,622,409,334,826,104,306,318,140,864,866,105,191,212,110,355,472,74,357,39,10.0,2.0,6.0,5.0
1132,2017,363,207,584,382,399,736,77,313,342,166,783,783,111,210,192,99,362,438,66,344,38,7.0,2.0,2.0,1.0
1132,2018,338,219,535,384,420,796,79,305,347,154,748,753,119,171,156,77,383,492,76,344,40,5.0,5.0,,5.0
1132,2019,349,250,549,379,452,881,82,315,374,191,742,741,46,210,216,107,393,447,60,307,56,7.0,4.0,12.0,3.0
1133,2010,204,181,495,357,321,708,81,438,270,268,767,774,125,190,133,78,357,442,108,110,38,9.0,4.0,4.0,6.0
1133,2011,238,156,567,372,298,721,73,516,278,296,735,733,121,189,129,68,358,398,124,133,20,11.0,11.0,1.0,8.0
1133,2012,225,151,546,438,352,752,99,540,299,265,1033,1035,133,204,178,82,343,426,119,126,33,15.0,11.0,1.0,5.0
1133,2013,304,179,596,399,386,758,82,527,361,325,1082,1084,114,313,151,62,429,424,144,166,34,14.0,10.0,8.0,6.0
1133,2014,215,154,632,383,325,708,84,523,355,308,1031,1032,121,226,168,85,306,440,109,139,34,10.0,2.0,10.0,7.0
1133,2015,142,175,630,404,407,691,88,447,361,246,1005,1008,105,211,172,104,291,415,115,172,29,14.0,6.0,3.0,3.0
1133,2016,155,157,703,511,409,751,81,394,257,225,1105,1111,97,134,171,87,272,382,97,128,19,11.0,2.0,5.0,5.0
1133,2017,193,208,654,481,381,837,116,396,290,239,1278,1275,71,190,203,97,361,475,130,176,52,13.0,2.0,9.0,9.0
1133,2018,203,210,607,423,379,789,128,436,337,257,1234,1229,130,204,161,81,424,462,92,157,60,6.0,4.0,7.0,6.0
1133,2019,243,228,586,414,391,828,124,419,298,247,1110,1110,93,170,197,102,398,442,91,180,38,4.0,1.0,8.0,4.0
1135,2010,328,181,410,365,349,692,108,211,199,125,796,795,124,103,126,53,370,408,112,244,6,3.0,3.0,,1.0
1135,2011,284,204,445,325,380,700,74,251,201,151,651,653,101,136,115,65,379,404,110,203,11,3.0,1.0,4.0,2.0
1135,2012,234,221,469,363,396,674,69,324,256,164,663,661,88,146,138,61,380,277,142,218,10,1.0,2.0,2.0,3.0
1135,2013,279,194,466,381,377,663,100,242,289,97,802,805,41,178,147,84,334,311,163,227,11,5.0,1.0,3.0,2.0
1135,2014,334,183,557,365,302,787,135,334,322,158,863,871,67,156,167,77,361,395,167,296,20,3.0,3.0,4.0,4.0
1135,2015,303,156,556,423,346,728,125,267,293,159,1007,1009,51,129,175,94,327,471,180,259,8,3.0,2.0,1.0,7.0
1135,2016,340,210,510,350,378,690,105,185,243,87,1018,1025,36,138,144,72,388,396,136,290,7,7.0,3.0,1.0,1.0
1135,2017,352,219,565,395,397,604,50,182,260,93,1156,1154,47,202,151,84,366,523,165,294,10,3.0,,1.0,2.0
1135,2018,312,179,542,354,378,648,76,237,286,136,855,857,51,166,142,72,325,469,142,267,33,3.0,1.0,7.0,1.0
1135,2019,312,210,538,412,423,776,108,228,242,143,1019,1017,86,217,168,92,342,419,96,240,26,1.0,,11.0,4.0
1136,2010,208,147,564,458,379,604,102,312,227,148,1324,1326,83,165,112,46,307,250,103,193,11,11.0,2.0,2.0,5.0
1136,2011,234,217,520,388,384,634,75,309,292,169,1015,1017,117,154,143,85,364,331,115,216,25,8.0,1.0,4.0,2.0
1136,2012,257,209,552,441,480,650,64,283,293,144,851,851,93,133,131,61,376,331,122,197,37,9.0,2.0,7.0,2.0
1136,2013,437,217,512,400,393,752,35,210,303,117,1027,1032,64,158,151,68,470,453,182,273,38,3.0,1.0,4.0,5.0
1136,2014,458,194,547,382,391,758,89,166,300,115,899,899,105,196,170,74,403,453,127,359,37,7.0,1.0,3.0,1.0
1136,2015,315,226,560,366,427,723,77,244,306,136,841,845,107,157,120,74,381,414,147,298,23,9.0,4.0,1.0,1.0
1136,2016,345,187,573,412,397,722,81,294,288,141,852,849,109,169,147,78,404,299,114,302,36,16.0,8.0,4.0,4.0
1136,2017,385,230,659,419,452,776,68,274,331,153,1182,1178,86,208,147,89,443,439,133,319,33,7.0,1.0,3.0,2.0
1136,2018,348,259,601,401,496,688,43,286,312,140,1176,1178,98,190,134,67,417,369,103,321,15,9.0,4.0,3.0,3.0
1136,2019,340,230,573,385,478,684,79,203,285,129,872,872,17,158,178,78,319,440,81,286,9,1.0,,5.0,7.0
1137,2010,226,181,469,310,339,587,88,331,270,179,783,779,111,122,127,86,308,358,99,189,7,5.0,4.0,,1.0
1137,2011,261,225,594,367,343,844,104,464,264,284,1016,1022,125,154,117,87,475,493,98,188,21,8.0,3.0,2.0,
1137,2012,257,179,570,392,291,861,99,443,294,306,966,966,129,146,128,83,441,508,83,177,30,19.0,4.0,2.0,1.0
1137,2013,246,153,489,312,274,896,134,459,298,348,934,936,122,112,137,95,443,467,96,218,35,12.0,6.0,4.0,1.0
1137,2014,312,189,477,309,291,758,47,279,279,156,879,878,117,133,116,76,349,374,97,320,10,15.0,5.0,1.0,2.0
1137,2015,306,220,617,367,358,774,87,313,325,200,1259,1261,127,133,187,123,420,497,116,313,27,14.0,10.0,2.0,3.0
1137,2016,339,221,642,408,396,783,93,231,308,181,1214,1216,95,195,186,118,460,542,80,297,34,14.0,8.0,5.0,4.0
1137,2017,347,266,618,436,439,856,128,258,289,200,1238,1238,108,231,197,116,475,462,70,252,62,16.0,15.0,3.0,4.0
1137,2018,360,280,655,437,524,956,152,299,325,235,1280,1279,143,194,210,126,505,627,80,252,74,16.0,3.0,7.0,4.0
1137,2019,372,311,632,408,574,865,116,231,289,147,1193,1192,41,173,164,114,519,489,72,251,34,3.0,,5.0,
1138,2010,269,197,546,407,377,665,93,348,357,228,809,813,110,215,148,81,430,434,111,214,21,8.0,,5.0,1.0
1138,2011,401,200,632,507,334,768,177,361,396,186,964,963,123,260,199,103,462,420,131,257,53,10.0,3.0,6.0,1.0
1138,2012,322,203,533,455,375,831,152,251,345,150,909,916,120,167,176,92,485,414,110,242,82,10.0,5.0,13.0,7.0
1138,2013,361,196,606,495,377,770,144,267,357,130,750,757,95,172,167,79,463,453,145,263,39,7.0,2.0,6.0,4.0
1138,2014,336,183,517,353,360,697,131,229,344,97,870,875,109,188,168,87,422,471,83,279,70,13.0,2.0,6.0,17.0
1138,2015,375,199,609,378,384,840,132,365,419,155,968,973,131,248,204,101,433,589,98,317,89,19.0,6.0,13.0,19.0
1138,2016,426,253,727,466,498,905,116,289,405,136,1310,1324,102,226,220,113,422,597,78,348,44,16.0,6.0,4.0,10.0
1138,2017,391,227,692,437,460,836,113,205,371,108,1200,1200,106,172,185,100,417,467,79,336,66,19.0,6.0,5.0,12.0
1138,2018,510,340,733,429,576,925,146,233,419,145,1391,1391,113,213,179,89,574,473,89,373,62,16.0,4.0,8.0,8.0
1138,2019,468,308,580,369,614,911,133,169,403,86,1239,1238,37,234,213,81,538,467,52,347,99,7.0,,8.0,5.0
1139,2010,351,252,660,444,485,870,83,278,341,164,1348,1352,156,255,206,139,453,642,103,248,43,16.0,8.0,4.0,
1139,2011,309,264,671,395,478,829,53,380,386,227,1316,1321,140,204,181,117,423,539,111,220,40,15.0,6.0,2.0,5.0
1139,2012,311,168,693,475,449,822,116,445,444,217,1398,1404,142,232,235,156,427,510,120,253,67,25.0,2.0,,7.0
1139,2013,292,230,627,458,440,873,87,376,405,214,1328,1327,123,200,195,130,446,500,127,211,82,16.0,8.0,3.0,3.0
1139,2014,242,171,512,302,373,704,78,382,330,218,705,713,126,178,186,120,328,420,101,217,75,11.0,5.0,4.0,2.0
1139,2015,357,192,592,376,348,831,103,386,407,197,809,807,137,217,212,136,387,526,115,319,50,18.0,14.0,1.0,6.0
1139,2016,392,236,648,335,365,819,107,401,366,223,889,891,48,227,183,131,468,566,133,276,56,11.0,6.0,3.0,5.0
1139,2017,322,261,641,346,453,802,96,345,287,266,1004,996,123,206,168,122,453,522,94,183,47,10.0,6.0,5.0,2.0
1139,2018,434,287,640,391,518,871,100,347,324,225,1229,1227,123,232,112,86,489,436,99,265,56,18.0,1.0,4.0,4.0
1139,2019,351,280,571,351,519,748,61,260,282,180,1158,1158,41,188,124,86,418,348,73,253,23,1.0,5.0,5.0,2.0
1140,2010,280,266,568,378,376,876,115,500,333,359,830,837,118,290,139,78,520,582,73,131,31,6.0,2.0,2.0,
1140,2011,304,300,640,393,534,973,146,534,404,336,702,703,124,293,174,103,515,641,88,134,40,9.0,9.0,5.0,4.0
1140,2012,246,205,572,408,403,836,135,490,342,358,742,742,127,258,181,92,519,493,72,104,44,7.0,10.0,5.0,8.0
1140,2013,281,203,662,421,403,933,85,608,421,424,897,903,132,279,184,77,548,557,90,139,50,3.0,3.0,2.0,8.0
1140,2014,328,176,670,388,301,935,100,622,451,406,872,877,138,239,277,156,528,699,99,204,58,18.0,8.0,3.0,5.0
1140,2015,279,278,680,385,435,860,94,453,388,285,1049,1057,133,228,172,82,542,635,102,154,46,10.0,5.0,2.0,5.0
1140,2016,328,323,671,423,518,1033,155,505,432,331,863,867,123,248,221,110,586,563,74,215,69,4.0,4.0,3.0,
1140,2017,231,226,642,458,425,1037,152,506,350,379,914,909,115,221,210,106,529,629,65,142,79,3.0,,4.0,5.0
1140,2018,290,219,569,393,403,875,128,377,232,310,733,731,112,218,154,82,520,528,64,155,64,2.0,6.0,3.0,3.0
1140,2019,312,226,631,355,458,853,107,383,265,253,830,827,40,203,205,90,482,545,65,148,83,4.0,2.0,9.0,1.0
1141,2010,197,223,630,412,373,612,83,355,356,164,1055,1058,112,231,169,90,308,388,129,167,25,13.0,6.0,4.0,6.0
1141,2011,208,149,624,397,299,606,103,452,347,209,1015,1019,101,209,160,114,253,333,123,223,31,20.0,8.0,9.0,11.0
1141,2012,226,196,611,377,390,652,98,439,360,216,1242,1231,115,204,172,92,317,359,146,197,35,7.0,7.0,4.0,7.0
1141,2013,259,242,501,390,487,625,61,240,322,145,1887,1890,132,198,151,79,388,464,108,218,2,7.0,5.0,,2.0
1141,2014,326,230,534,318,498,575,33,205,298,108,1478,1481,108,199,159,91,329,422,131,233,9,10.0,,,3.0
1141,2015,282,285,515,286,487,650,67,162,280,113,1075,1082,100,195,146,62,383,426,104,217,45,7.0,4.0,3.0,4.0
1141,2016,270,294,567,276,541,733,75,240,287,153,935,936,113,140,129,69,397,393,75,222,49,10.0,1.0,4.0,2.0
1141,2017,240,361,565,331,642,768,79,240,314,152,926,922,103,152,128,82,327,529,81,219,41,9.0,3.0,5.0,8.0
1141,2018,323,271,502,362,536,729,98,201,332,108,1364,1358,117,179,111,68,379,497,84,279,35,14.0,2.0,2.0,3.0
1141,2019,446,266,545,373,455,793,92,268,377,117,1087,1086,103,216,252,126,403,522,88,342,18,2.0,5.0,2.0,1.0
1142,2010,286,206,683,417,410,716,73,395,384,227,925,927,110,171,162,92,364,493,130,221,11,8.0,4.0,2.0,3.0
1142,2011,262,187,539,338,403,653,56,284,322,112,755,754,111,173,162,86,326,371,120,213,20,6.0,6.0,4.0,1.0
1142,2012,298,211,567,336,392,677,45,317,375,172,846,846,116,171,128,68,386,341,112,245,12,20.0,5.0,2.0,4.0
1142,2013,250,211,526,286,357,621,48,349,309,161,805,798,109,173,126,78,408,382,119,199,28,16.0,11.0,2.0,1.0
1142,2014,203,201,601,285,409,661,85,402,345,228,985,988,81,177,161,96,361,391,167,199,45,16.0,12.0,9.0,3.0
1142,2015,176,155,446,239,337,601,80,375,313,209,759,761,64,142,136,76,264,312,142,181,25,9.0,6.0,6.0,2.0
1142,2016,228,224,580,292,408,677,90,342,325,184,987,995,59,150,162,85,388,403,119,222,48,10.0,9.0,4.0,1.0
1142,2017,248,238,554,314,473,648,100,330,274,168,805,804,64,149,131,75,289,348,122,200,21,1.0,,3.0,6.0
1142,2018,181,252,541,346,450,680,114,348,262,195,888,886,67,138,86,57,343,355,120,223,29,6.0,4.0,6.0,3.0
1142,2019,277,207,516,313,439,630,87,260,268,131,664,666,36,128,147,69,279,267,119,247,31,7.0,,4.0,2.0
1143,2010,320,219,553,394,358,794,84,448,370,302,657,655,130,191,140,94,479,524,68,167,58,18.0,9.0,5.0,5.0
1143,2011,313,169,584,449,312,828,84,479,325,282,716,719,131,188,225,148,493,582,106,158,36,20.0,5.0,5.0,9.0
1143,2012,311,156,488,411,274,841,106,538,341,352,676,680,124,159,148,100,540,477,83,150,51,23.0,19.0,4.0,5.0
1143,2013,258,134,548,416,309,867,153,524,361,333,694,698,124,192,148,97,468,418,91,184,89,19.0,19.0,6.0,10.0
1143,2014,302,199,593,356,377,894,159,485,353,325,894,891,128,185,196,129,537,492,103,216,82,13.0,9.0,6.0,2.0
1143,2015,279,185,626,365,330,871,127,508,300,303,1077,1075,134,137,176,93,411,368,103,195,39,15.0,7.0,7.0,6.0
1143,2016,341,236,705,419,415,971,160,388,386,208,1296,1297,118,139,240,142,434,529,80,229,77,28.0,6.0,9.0,1.0
1143,2017,300,226,655,428,438,929,155,382,394,195,1349,1344,120,166,203,151,409,476,81,266,64,22.0,14.0,4.0,1.0
1143,2018,302,143,626,458,357,693,149,455,410,204,758,756,107,213,190,122,307,473,74,264,71,19.0,2.0,4.0,10.0
1143,2019,315,207,574,354,385,652,99,338,249,162,752,752,30,227,167,87,338,436,77,264,54,1.0,,9.0,1.0
1144,2010,348,131,530,398,242,571,58,307,308,151,1114,1126,103,286,171,79,395,474,101,247,9,6.0,1.0,1.0,4.0
1144,2011,289,114,667,436,213,647,149,443,341,251,1095,1097,108,211,193,110,399,421,141,203,44,12.0,5.0,6.0,4.0
1144,2012,271,160,633,448,271,772,160,403,318,275,1034,1038,115,184,213,110,469,491,122,184,84,18.0,7.0,7.0,14.0
1144,2013,260,124,567,415,273,659,94,505,341,320,872,877,111,222,142,74,414,376,121,180,57,16.0,3.0,1.0,3.0
1144,2014,244,245,508,367,453,600,114,223,295,121,654,666,107,155,120,47,380,286,98,180,38,14.0,7.0,4.0,3.0
1144,2015,269,234,528,366,416,594,82,219,265,78,734,732,113,192,163,92,354,329,121,214,29,6.0,3.0,3.0,5.0
1144,2016,299,187,530,309,402,629,62,238,208,127,711,716,89,178,146,76,283,444,101,206,23,10.0,1.0,1.0,1.0
1144,2017,320,242,603,421,444,797,127,267,257,167,904,902,111,205,150,73,354,491,93,256,43,10.0,3.0,8.0,2.0
1144,2018,289,247,481,339,409,698,107,203,190,125,626,626,107,178,112,51,371,397,81,205,38,6.0,2.0,6.0,5.0
1144,2019,297,275,481,287,537,646,86,187,236,137,541,541,111,174,130,58,405,395,75,184,25,7.0,4.0,5.0,
1145,2010,318,210,585,471,457,795,112,310,404,151,970,975,140,193,158,86,403,427,126,267,44,21.0,21.0,7.0,2.0
1145,2011,272,231,579,414,431,699,145,318,364,154,987,987,92,207,127,82,448,334,132,235,66,16.0,14.0,5.0,7.0
1145,2012,272,191,539,442,389,672,76,375,370,210,808,808,108,192,121,65,327,366,129,253,15,16.0,8.0,2.0,4.0
1145,2013,334,313,575,450,498,772,111,275,399,139,768,769,122,198,162,102,432,472,102,277,59,12.0,10.0,6.0,7.0
1145,2014,380,257,577,364,412,721,123,282,357,165,693,703,101,220,162,100,411,532,99,302,53,11.0,18.0,10.0,6.0
1145,2015,335,215,608,393,462,756,108,298,398,154,1012,1013,105,223,146,92,465,429,125,318,34,24.0,18.0,5.0,4.0
1145,2016,380,285,643,370,551,723,88,228,392,129,857,862,136,199,173,95,466,551,77,371,29,22.0,16.0,3.0,8.0
1145,2017,369,287,604,417,475,706,63,237,333,152,747,743,128,200,140,77,550,430,100,273,41,14.0,25.0,7.0,7.0
1145,2018,387,297,602,422,548,749,93,193,326,127,709,712,125,218,134,80,542,388,85,236,56,11.0,18.0,8.0,6.0
1145,2019,308,256,626,412,535,713,108,248,301,148,733,731,40,204,177,98,466,398,103,232,83,3.0,2.0,19.0,4.0
1146,2010,248,139,454,374,311,570,79,283,285,123,778,796,116,151,189,106,244,390,109,184,21,8.0,3.0,2.0,5.0
1146,2011,206,148,525,417,322,523,56,393,288,216,923,926,107,184,187,102,292,384,91,149,13,9.0,3.0,3.0,1.0
1146,2012,278,138,530,393,306,576,75,402,351,200,921,925,92,202,191,97,369,287,87,249,55,14.0,6.0,9.0,5.0
1146,2013,149,192,581,408,365,681,111,503,382,352,948,952,84,208,161,84,370,343,118,155,66,13.0,3.0,7.0,3.0
1146,2014,221,175,587,403,302,594,127,426,288,206,818,818,98,208,202,105,324,364,60,155,87,9.0,1.0,10.0,6.0
1146,2015,285,199,607,530,366,633,114,268,274,138,813,818,100,183,169,92,364,410,105,243,22,9.0,5.0,2.0,1.0
1146,2016,332,185,575,407,312,712,104,341,331,181,789,788,98,152,196,106,370,457,87,260,26,10.0,6.0,3.0,3.0
1146,2017,334,230,604,446,384,813,84,442,337,243,963,966,78,178,172,101,465,493,114,243,23,6.0,3.0,4.0,3.0
1146,2018,340,268,637,445,470,828,159,383,319,221,1106,1102,69,211,170,82,511,535,126,202,43,11.0,7.0,10.0,2.0
1146,2019,257,259,556,427,475,756,102,316,269,153,991,990,81,178,161,78,415,430,83,208,48,3.0,3.0,8.0,1.0
1147,2010,255,201,561,375,368,499,58,250,197,122,566,567,11,187,131,12,324,400,18,229,12,7.0,7.0,2.0,
1147,2011,286,124,600,522,273,533,68,313,230,128,818,822,30,195,210,27,272,415,19,239,6,8.0,10.0,2.0,7.0
1148,2010,303,147,432,393,331,627,90,323,324,151,776,788,104,198,130,74,317,373,93,272,18,1.0,1.0,3.0,3.0
1148,2011,360,152,546,446,312,730,121,424,390,220,904,909,122,233,132,62,451,486,91,253,30,4.0,1.0,1.0,7.0
1148,2012,323,180,540,424,344,630,103,332,345,174,719,727,90,235,107,63,393,415,77,292,34,6.0,3.0,1.0,3.0
1148,2013,346,212,483,377,390,726,130,401,311,192,510,517,58,225,135,63,378,404,142,254,29,6.0,1.0,1.0,2.0
1148,2014,362,164,542,410,326,697,140,321,302,195,715,728,78,196,122,65,370,370,104,322,23,5.0,5.0,3.0,2.0
1148,2015,299,146,429,425,308,714,109,373,331,199,563,567,85,153,122,63,339,340,127,315,18,12.0,2.0,2.0,
1148,2016,302,164,504,402,315,715,107,378,335,183,779,780,78,127,151,69,341,360,85,320,23,10.0,4.0,4.0,
1148,2017,359,146,539,413,270,632,68,298,332,133,663,663,95,166,168,80,340,331,96,346,24,13.0,6.0,7.0,4.0
1148,2018,387,198,549,473,403,809,107,264,321,140,762,765,97,161,151,91,397,397,83,280,49,14.0,1.0,4.0,7.0
